Wall time,Step,Value
1629206318.5799367,100,0.7350473999977112
1629206375.8725429,200,0.7766472101211548
1629206433.6884596,300,0.7396076917648315
1629206491.7148912,400,0.8423539400100708
1629206549.4517958,500,0.6939747333526611
1629206607.3927436,600,0.6310361623764038
1629206665.7415755,700,0.6940721869468689
1629206723.1449847,800,0.7105627655982971
1629206789.8032637,900,0.7155433893203735
1629206847.1880178,1000,0.6233748197555542
1629206919.8809867,1100,0.5667209029197693
1629206977.4627602,1200,0.521336555480957
1629207035.091538,1300,0.5107684135437012
1629207093.1141164,1400,0.46037906408309937
1629207150.4914136,1500,0.4505312442779541
1629207208.405518,1600,0.35945719480514526
1629207274.3755453,1700,0.1778385043144226
1629207331.9942348,1800,0.12062100321054459
1629207390.147776,1900,0.12792977690696716
1629207448.1694617,2000,0.08074986934661865
1629207521.1199784,2100,0.0925690308213234
1629207578.8055115,2200,0.09550313651561737
1629207636.4967027,2300,0.029395993798971176
1629207694.5404034,2400,0.08301091939210892
1629207760.6805887,2500,0.025149576365947723
1629207818.5744889,2600,0.027515413239598274
1629207876.261818,2700,0.05697418004274368
1629207934.273604,2800,0.015008164569735527
1629207992.2467425,2900,0.00831947848200798
1629208049.8931973,3000,0.01927778497338295
1629208123.8164043,3100,0.010287512093782425
1629208181.5489545,3200,0.037719760090112686
1629208247.8841984,3300,0.010218977928161621
1629208305.7116454,3400,0.0072981445118784904
1629208362.9608133,3500,0.05095876753330231
1629208421.159987,3600,0.008169722743332386
1629208479.0917647,3700,0.0051225884817540646
1629208537.033659,3800,0.018139611929655075
1629208594.4557197,3900,0.011562869884073734
1629208652.1906328,4000,0.0033278227783739567
1629208734.4413936,4100,0.023204978555440903
1629208792.516791,4200,0.03422492742538452
1629208850.4940696,4300,0.007428539916872978
1629208908.05988,4400,0.0044333175756037235
1629208965.5191574,4500,0.01928599178791046
1629209023.1107435,4600,0.005855093244463205
1629209080.8898578,4700,0.021758589893579483
1629209138.6848946,4800,0.017885344102978706
1629209204.22428,4900,0.0072411890141665936
1629209261.8275878,5000,0.028629589825868607
1629209335.4796205,5100,0.052648529410362244
1629209393.33723,5200,0.057555023580789566
1629209451.1813962,5300,0.0037348978221416473
1629209508.9740398,5400,0.014198343269526958
1629209566.2084754,5500,0.021208560094237328
1629209624.208018,5600,0.019434478133916855
1629209690.84312,5700,0.002470168052241206
1629209748.2580044,5800,0.008443094789981842
1629209806.552251,5900,0.0025824643671512604
1629209864.0247552,6000,0.01796264760196209
1629209933.8558092,6100,0.002364507643505931
1629209991.4193325,6200,0.0011772488942369819
1629210049.8339763,6300,0.022523993626236916
1629210107.3153827,6400,0.011496426537632942
1629210173.2478657,6500,0.0030327599961310625
1629210230.8365436,6600,0.008912961930036545
1629210288.215574,6700,0.056589774787425995
1629210346.198618,6800,0.002397486474364996
1629210403.8211045,6900,0.0029320393223315477
1629210461.8670156,7000,0.001908584265038371
1629210531.2130969,7100,0.004443236626684666
1629210589.2240543,7200,0.0024299402721226215
1629210654.7191277,7300,0.02353818155825138
1629210711.7756925,7400,0.001117359846830368
1629210769.7974968,7500,0.0032929007429629564
1629210827.714936,7600,0.001758826314471662
1629210886.2532003,7700,0.0014475284842774272
1629210944.0154104,7800,0.002907852176576853
1629211001.4261875,7900,0.00533035583794117
1629211058.7694237,8000,0.015580727718770504
1629211136.5162952,8100,0.002751566469669342
1629211195.1071336,8200,0.011433945037424564
1629211253.2253187,8300,0.02117759920656681
1629211310.8570602,8400,0.0021793271880596876
1629211368.8151798,8500,0.0008193180547095835
1629211426.5818062,8600,0.001856096088886261
1629211484.432126,8700,0.0007847423548810184
1629211542.466863,8800,0.010599911212921143
1629211600.280856,8900,0.0009845861932262778
1629211666.3305836,9000,0.0010073110461235046
1629211735.968654,9100,0.0003559316392056644
1629211794.252922,9200,0.005703821312636137
1629211851.7612414,9300,0.011340033262968063
1629211909.7680683,9400,0.0010782802710309625
1629211966.975615,9500,0.003823738545179367
1629212024.5797899,9600,0.00048757094191387296
1629212082.497293,9700,0.005528976675122976
1629212148.9161859,9800,0.004579291213303804
1629212206.5013385,9900,0.0005032742628827691
1629212263.733636,10000,0.0004971697926521301
